title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,neural_ans2_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,neural_ans3_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,neural_ans4_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_ans6,DQ_ans7,DQ_ans8,DQ_ans9,DQ_ans10,DQ_llama_prob,IQ_1_llama_prob,IQ_2_llama_prob,IQ_3_llama_prob,neural_ans1_prob,bing_return
Europe,CWL,Canada,Canada,Canada,1.0,Carlisle Lake District Airport,Carlisle Lake District Airport,Carlisle Lake District Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Europe,DCT,Dominican Republic,Dominican Republic,Dominican Republic,1.0,Danang International Airport,Dalaman Airport,Dalaman Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Europe,DUS,Germany,Germany,Germany,1.0,Duesseldorf International Airport,Duesseldorf International Airport,Duesseldorf Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,EDI,United Kingdom,United Kingdom,United Kingdom,1.0,Edinburgh Airport,Edinburgh Airport,Edinburgh Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,EMA,Spain,Spain,Spain,1.0,East Midlands Airport,East Midlands Airport,East Midlands Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,EMI,Emirates (United Arab Emirates),Emirates (United Arab Emirates),Emirates (United Arab Emirates),1.0,Emirates International Airport (Dubai),Emirates International Airport (Dubai),Emirates International Airport (Dubai),1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Europe,FMO,Finland,Finland,Finland,1.0,Forlì International Airport,Forli International Airport,Forlì International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,GVA,Switzerland,Switzerland,Switzerland,1.0,Geneva Airport,Geneva Airport,Geneva Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,HAM,Germany,Germany,Germany,1.0,Hamburg Airport,Hamburg Airport,Hamburg Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,HEL,Finland,Finland,Finland,1.0,Helsinki-Vantaa Airport,Helsinki-Vantaa Airport,Helsinki-Vantaa Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,IAD,United States,United States,United States,1.0,Washington Dulles International Airport,Washington Dulles International Airport,Washington Dulles International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,IST,Turkey,Turkey,Turkey,1.0,Istanbul Ataturk Airport,Istanbul Ataturk Airport,Istanbul Ataturk Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,JFK,United States,United States,United States,1.0,John F. Kennedy International Airport,John F. Kennedy International Airport,John F. Kennedy International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LBA,United Kingdom,Germany,Germany,0.6666666666666666,Leeds Bradford Airport,Leeds Bradford Airport,Leeds Bradford Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LCA,Laos,Laos,Laos,1.0,Lac La Biche Airport,Lac-Megantic Airport,Lac La Biche Airport,0.667,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LGW,United Kingdom,United Kingdom,United Kingdom,1.0,London Gatwick Airport,London Gatwick Airport,London Gatwick Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LHR,United Kingdom,United Kingdom,United Kingdom,1.0,London Heathrow Airport,London Heathrow,London Heathrow Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LPL,Poland,Poland,Poland,1.0,La Palma Airport,Luton Airport,La Palma Airport,0.6667000000000001,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LYS,France,France,France,1.0,Lyon-Saint-Exupéry Airport,Lyon-Saint-Exupéry Airport,Lyon-Saint-Exupéry Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,MAD,Spain,Spain,Spain,1.0,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,MAN,United Kingdom,United Kingdom,United Kingdom,1.0,Manchester Airport,Manchester Airport,Manchester Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,MXP,Italy,Italy,Italy,1.0,Malpensa Airport,Malpensa Airport,Malpensa Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,NCE,France,France,France,1.0,Nice Cote d'Azur Airport,Nice Cote d'Azur Airport,Nice Cote d'Azur Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,OPO,Portugal,Portugal,Portugal,1.0,Porto Airport,Porto Airport,Porto Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,PMI,Italy,Italy,Italy,1.0,Palma de Mallorca Airport,Palma de Mallorca Airport,Palma de Mallorca Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,PRG,Czech Republic,Czech Republic,Czech Republic,1.0,Vaclav Havel Airport Prague,Vaclav Havel Airport Prague,Vaclav Havel Airport Prague,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,ADH,Algeria,Algeria,Algeria,1.0,Adana Sakirpasa Airport,"Daniel K. Inouye International Airport (Honolulu, Hawaii)",Adana Sakirpasa Airport,0.3333,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,AGP,Spain,Spain,Spain,1.0,Malaga Airport,Malaga Airport,Malaga Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,AHC,Angola,Angola,Angola,1.0,Ahmedabad Airport,Ahmedabad Airport (Sardar Vallabhbhai Patel International Airport),Ahmedabad Airport (Sardar Vallabhbhai Patel International Airport),1.0,Antarctica,Africa,Africa,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Asia,AIH,Algeria,Algeria,Algeria,1.0,Adana Sakirpasa Airport,Adolfo Suárez Madrid-Barajas Airport,Alicante-Elche Airport,0.3333,Africa,Asia,Africa,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Asia,AIT,Andorra,Ireland,Andorra,0.6666666666666666,Athi River (Jomo Kenyatta International) Airport,Athi River Airport (Kenya),Athi River Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,ALC,Algeria,Albania,Albania,0.6666666666666666,Alacant-Elche Airport,"Almeria<br><br>The correct and full name of the airport with IATA code ALC is ""Almeria Airport"", located in Spain.",Alcañiz Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,AMD,Armenia,Armenia,Armenia,1.0,Yerevan International Airport,Managua International Airport Augusto C. Sandino,Yerevan International Airport,0.5,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,AMQ,Morocco,Morocco,Morocco,1.0,Alicante-Elche Airport,Amman Queen Alia International Airport,"Almeria<br><br>The correct answer is Almeria Airport (IATA: AMQ), but since you asked for the exact airport name without hyphens or accents, it's simply ""Almeria"".",1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,ANC,United States,United States,United States,1.0,Ted Stevens Anchorage International Airport,Ted Stevens Anchorage International Airport,Ted Stevens Anchorage International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,AOK,Albania,Angola,Angola,0.6666666666666666,Akola Airport,Akota Airport,Akota Airport,1.0,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,APN,Armenia,Armenia,Armenia,1.0,Pulkovo International Airport,Adolfo Suárez Madrid-Barajas Airport,Pulkovo International Airport,0.3333,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,APW,Australia,Australia,Azerbaijan,0.6666666666666666,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,1.0,Asia,Asia,Asia,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,ARN,Sweden,Sweden,Sweden,1.0,Arlanda Airport,Stockholm Arlanda Airport,Arlanda Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,ASB,Australia,Australia,Albania,0.6666666666666666,Asbury Park Airport,Asbury Park Airport,Asbury Park Airport,1.0,Asia,Asia,Asia,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,ATY,Armenia,Armenia,Armenia,1.0,Antananarivo Ivato International Airport,Antananarivo Ivato International Airport,Antananarivo Ivato International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,AVV,Venezuela,Venezuela,Venezuela,1.0,Abilene Regional Airport,"Abidjan<br><br>The correct answer is ""Abidjan"" which is the city where the airport with IATA code AVV (Abidjan-Port Bouet International Airport) is located. However, it's important to note that the question asked for the exact airport name without hyphens or accents, but the IATA code AVV was not provided in the answer as requested.",Abilene Regional Airport,0.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,BWN,Belize,Bolivia,Belize,0.6666666666666666,Banjul International Airport,Barra do Turumes Airport,Banjul International Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,CCK,Cook Islands,Cook Islands,Cook Islands,1.0,Cancun International Airport,Changi Airport,Changi Airport,0.6667000000000001,Caribbean,Caribbean,Caribbean,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,CGP,Congo (Brazzaville),Colombia,Colombia,0.6666666666666666,CGPAirport (Guangzhou Baiyun International Airport),Campinas-Viracopos International Airport,Campinas-Viracopos International Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,CIN,India,India,India,1.0,Chennai International Airport,"Carmen de Patillas International Airport (Misconception: The correct IATA code for this airport is Tocumen International Airport, which has the IATA code PTY, located in Panama City, Panama. The airport with IATA code CIN is Murtala Muhammed International Airport, located in Lagos, Nigeria.)",Cinci/Northern Kentucky International Airport,0.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Asia,CJC,Canada,Canada,Canada,1.0,Changchun Longjia International Airport,Changchun Longjia International Airport,Changchun Longjia International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,COK,Cook Islands,Cook Islands,Cook Islands,1.0,Cook Island International Airport,Cook Islands International Airport,Cook Islands International Airport,1.0,Oceania,Oceania,Oceania,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,CQS,Colombia,Colombia,Colombia,1.0,Corfu International Airport (Ioannis Kapodistrias),Corfu International Airport (Ioannis Kapodistrias),Corfu International Airport (Ioannis Kapodistrias),1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Asia,CRK,Curacao,Cayman Islands,Cayman Islands,0.6666666666666666,Cancun International Airport,Cancun International Airport,Cancun International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,CTU,Cuba,China,Costa Rica,0.3333333333333333,Chattanooga Metropolitan Airport,Chattanooga Metropolitan Airport,Cancun International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,DAC,Denmark,Denmark,Denmark,1.0,Debrecen International Airport,Debrecen International Airport,Debrecen International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,DEL,India,India,India,1.0,Indira Gandhi International Airport,Indira Gandhi International Airport,Indira Gandhi International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,DPS,Indonesia,Indonesia,Indonesia,1.0,Ngurah Rai International Airport,Ngurah Rai International Airport,Ngurah Rai International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,DSN,Denmark,Denmark,Denmark,1.0,Danang International Airport,Danang International Airport,Danang International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,DWC,United Arab Emirates,United Arab Emirates,United Arab Emirates,1.0,Dubai World Central,Dubai World Central,Dubai World Central,1.0,Asia,Asia,Asia,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,ELP,Peru,Peru,Peru,1.0,El Palacio de los Deportes International Airport (This is incorrect as there is no airport with the IATA code ELP. The IATA code ELP belongs to El Palau de Geltrú Heliport in Spain.),"El Palacio de los Deportes International Airport (Mexico City, Mexico)<br><br>However, ELP is actually the IATA code for El Palacio de los Deportes, a sports and entertainment venue in Mexico City, not an airport. The correct airport with IATA code ELP is Felipe Angeles International Airport (AIFA), located in Mexico City.","El Palacio de los Deportes International Airport (This is a mistake, ELP is actually the IATA code for El Palau de Geltrú Heliport in Spain, not an airport. The correct question should be about the Ezeiza International Airport in Argentina, which has the IATA code EZE.)",0.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,EVE,Estonia,Estonia,Estonia,1.0,Eveleth-Virginia Airport,Eveleth-Virginia Airport,Eveleth-Virginia Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,FUK,Japan,Japan,Japan,1.0,Fukuoka Airport,Fukuoka Airport,Fukuoka Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,GIG,Brazil,Brazil,Brazil,1.0,Rio de Janeiro-Galeão International Airport,Rio de Janeiro-Galeão International Airport,Rio de Janeiro-Galeão International Airport,1.0,South America,South America,South America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,GMM,Greece,Greece,Greece,1.0,Gammarth International Airport,Georgetown Cheddi Jagan International Airport,Gammarth International Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Asia,GOJ,Jamaica,Jamaica,Jamaica,1.0,Jorge Chávez International Airport,Jorge Chávez International Airport,Jorge Chávez International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,GRR,United States,United States,United States,1.0,Gerald R. Ford International Airport,Grand Rapids International Airport,Gerald R. Ford International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,HAN,Germany,Germany,Germany,1.0,Haneda Airport,Haneda Airport,"Hannover<br><br>The correct and full name of the airport with IATA code HAN is Hannover Airport (Flughafen Hannover-Langenhagen), but for your request, I provided only the main part of the name without hyphens or accents.",1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,HKG,Hong Kong,Hong Kong,Hong Kong,1.0,Hong Kong International Airport,Hong Kong International Airport,Hong Kong International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,HNL,United States,United States,United States,1.0,Daniel K. Inouye International Airport,Daniel K. Inouye International Airport,Daniel K. Inouye International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,HOU,United States,United States,United States,1.0,George Bush Intercontinental Houston Airport,George Bush Intercontinental Houston Airport,George Bush Intercontinental Houston Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,ICN,South Korea,South Korea,South Korea,1.0,Incheon International Airport,Incheon International Airport,Incheon International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,IDR,Indonesia,Indonesia,Indonesia,1.0,Adisutjipto International Airport,Adisutjipto Airport,Adisutjipto International Airport,1.0,Asia,Asia,Asia,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,ISP,Iceland,Iceland,Iceland,1.0,Istres-Fréjus Airport,Istres-Francois-Rabat Airport,Istres-Saint Exupéry Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,JAC,Japan,Japan,Japan,1.0,Jaco International Airport,"Jaco<br><br>This is a common abbreviation for Juan Santamaria International Airport (SJO) in Costa Rica, but it's important to note that ""Jaco"" is also a town near the Pacific coast of Costa Rica and does not have an airport. The IATA code JAC belongs to Jaca-Aragon Airport in Spain.","Jaco<br><br>This is a common abbreviation for Juan Santamaria International Airport in Costa Rica, but it's important to note that ""Jaco"" is also a town on the Pacific coast of Costa Rica. To avoid confusion, I would recommend using the full name ""Juan Santamaria International Airport"" instead.",0.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,JFK,United States,United States,United States,1.0,John F. Kennedy International Airport,John F. Kennedy International Airport,John F. Kennedy International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,KHH,Taiwan,Taiwan,Kaohsiung<br><br>The IATA code KHH corresponds to Kaohsiung International Airport in Taiwan (officially known as the Republic of China).,0.6666666666666666,Kaohsiung International Airport,Kaohsiung International Airport,Kaohsiung International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,KIX,Japan,Japan,Japan,1.0,Kansai International Airport,Kansai International Airport,Kansai International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,KUL,Malaysia,Malaysia,Malaysia,1.0,Kuala Lumpur International Airport (KLIA),Kuala Lumpur International Airport,Kuala Lumpur International Airport (KLIA),1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,KWI,Kuwait,Kuwait,Kuwait,1.0,Kirwan Field Jack Edward Spence Regional Airport,Kirwan Field Jackson County Airport,Kansas City International Airport,0.3333,Asia,Asia,Asia,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,LAD,Laos,Argentina,Argentina,0.6666666666666666,Las Palmas de Gran Canaria Airport,La Aurora International Airport,La Aurora International Airport,0.5,North America,North America,Europe,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,LED,Lesotho,Lithuania,Lesotho,0.6666666666666666,Lviv Danylo Halytskyi International Airport,Lviv Danylo Halytskyi International Airport,Lviv Danylo Halytskyi International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,LGB,United States,United States,United States,1.0,Long Beach Airport,Long Beach Airport,Long Beach Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,LGD,Latvia,Latvia,Latvia,1.0,London City Airport,London City Airport,London City Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,LIH,United States,United States,United States,1.0,Lihue Airport,Lihue Airport,Lihue Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,LKO,India,India,India,1.0,Lucknow Chaudhary Charan Singh International Airport,Lucknow Chaudhary Charan Singh International Airport,Lucknow Chaudhary Charan Singh International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,LOP,Portugal,Portugal,Portugal,1.0,Lower Porbandar Airport,Lower Porcupine Airport,Lower Otterburn Airfield,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MAA,India,India,India,1.0,Chennai International Airport,Chennai International Airport,Chennai International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MAC,Morocco,Morocco,Morocco,1.0,Macedonia International Airport (Skopje Alexander the Great Airport),Macedonia International Airport (Skopje Alexander The Great Airport),Macedonia International Airport (Skopje Alexander The Great Airport),1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,MCT,Morocco,Morocco,Morocco,1.0,McAllen Miller International Airport,Macau International Airport,McAllen Miller International Airport,0.6667000000000001,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MDG,Madagascar,Madagascar,Madagascar,1.0,Merida International Airport,Merida International Airport,Merida International Airport,1.0,Europe,North America,Europe,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MFM,Morocco,Morocco,Morocco,1.0,Murmansk International Airport,Murmansk Airport,Murmansk International Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MKK,Mongolia,Mongolia,Mongolia,1.0,Magadan Airport,Magadan Airport,Makkah International Airport (or Prince Mohammad bin Abdulaziz International Airport),1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MNL,Philippines,Philippines,Philippines,1.0,Ninoy Aquino International Airport,Ninoy Aquino International Airport,Ninoy Aquino International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,MOV,Montenegro,Montenegro,Montenegro,1.0,Montrose Regional Airport,Montrose Regional Airport,Montero Valdés International Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,NRT,Japan,Japan,Japan,1.0,Narita International Airport,Narita International Airport,Narita International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,PVG,China,China,China,1.0,Shanghai Pudong International Airport,Pudong International Airport,Shanghai Pudong International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Asia,PKX,Pakistan,Pakistan,Pakistan,1.0,Pekachaikari Airport,Pula Airport,Pula Airport,1.0,Asia,Asia,Asia,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Asia,PNH,PHILIPPINES,PHILIPPINES,PHILIPPINES,1.0,Phnom Penh International Airport,Phnom Penh International Airport,Phnom Penh International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
