title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,IQ_1_llama_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,IQ_2_llama_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,IQ_3_llama_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_llama_prob, IQ_1_llama_prob, IQ_2_llama_prob, IQ_3_llama_prob, DQ_llama_prob
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,- ASIA:,ASIA: Asia,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,- THAILAND,0.6666666666666666,Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,BANGKOK SAI TAI,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND,- THAILAND,- THAILAND,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,- THAILAND,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,Thailand: THAILAND,THAILAND: Thailand,1.0,Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Suvarnabhumi Airport,0.0,ASIA:,ASIA: Asia,ASIA: Asia,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,Thailand: THAILAND,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,THAILAND: Thailand,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,Asia: ASIA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,Thailand: THAILAND,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,- THAILAND:,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,Thailand: THAILAND,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,- THAILAND:,THAILAND: Thailand,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Bangkok,Suvarnabhumi Airport: Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,- THAILAND:,0.6666666666666666,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Bangkok,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,Thailand: THAILAND,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport.,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Suvarnabhumi Airport,0.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Asia,BKK,THAILAND: Thailand,THAILAND: Thailand,THAILAND: Thailand,1.0,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,Suvarnabhumi Airport: Bangkok,1.0,ASIA: Asia,ASIA: Asia,ASIA: Asia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
