Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
It's equal to .0394 inches,Millimeter,yes,yes,yes,yes,yes,1.0,- 0.0394. ANSWER,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
"Hypo- means ""deficient""; add one letter to make it this, meaning ""sleep""",hypno-,yes,yes,yes,yes,yes,1.0,- 1. INSOMNIA,yes,yes,yes,yes,yes,1.0,The Sorbonne,yes,yes,yes,yes,yes,0.0,False
"In 1994 he said his countrymen were as attached to the land as ""The famous jacaranda trees of Pretoria""",Nelson Mandela,yes,yes,yes,yes,yes,1.0,Mandela,yes,yes,yes,yes,yes,1.0,theorem,no,no,no,no,no,1.0,False
Nathan's grim story about a slaughtered lamb made this king feel bad for the death of Uriah,David,no,no,no,no,no,0.0,Saul,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
The city of Tangier lies at the western end of this strait,Strait of Gibraltar,yes,yes,yes,yes,yes,1.0,"- 20. ""STRAIT""",yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,False
"The first song listed in the ""Billboard Book of No. 1 Hits"" is this ""rockin'"" Bill Haley song from July 1955","""Rock Around The Clock""",yes,yes,yes,yes,yes,1.0,Rockin’,yes,yes,yes,yes,yes,1.0,Kongo,yes,yes,yes,yes,yes,0.0,False
This Missourian is the House Majority Leader,Richard Gephardt,yes,yes,yes,yes,yes,1.0,ADAM.,no,no,no,no,no,0.0,Whale,no,no,no,no,no,1.0,False
Dick Grayson,Robin,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,The Remains of the Day,no,no,no,no,no,1.0,True
"Helena & Hermia are characters in ""The Dream"", a ballet based on this Shakespearean play",A Midsummer Night's Dream,no,no,no,no,no,0.0,AENEID,no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,False
"Since 1971 these authors of ""Human Sexual Response"" have been viewing it from a married perspective",Masters & Johnson,yes,yes,yes,yes,yes,1.0,- 3. Masters,no,no,no,no,no,0.0,Fiat,yes,yes,yes,yes,yes,0.0,False
First name of Confederate Lieutenant General Early,Jubal,yes,yes,yes,yes,yes,1.0,John,yes,yes,yes,yes,yes,1.0,London & Paris,no,no,no,no,no,1.0,False
Cronus,Saturn,no,no,no,no,no,0.0,Number,no,no,no,no,no,0.0,as a bug in a rug,yes,yes,yes,yes,yes,0.0,False
"80% of thie U.S. economy is in this ""sector"", including hotel clerks & burger flippers",the service sector,yes,yes,yes,yes,yes,1.0,Services.,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,False
Boothia Peninsula in this country is the former location of the north magnetic pole,Canada,no,no,no,no,no,0.0,- 20. ANSER,no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,False
A buffalo roams on this state's flag,Wyoming,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,black and tan,yes,yes,yes,yes,yes,0.0,False
"In this musical, Ian Wolfe performed a mass wedding ending with ""I now pronounce you men and wives.""","""Seven Brides for Seven Brothers""",yes,yes,yes,yes,yes,1.0,- 200. FAIRYTAIL,no,no,no,no,no,0.0,The National Archives,yes,yes,yes,yes,yes,0.0,False
"In the name of a Penn department, Earth Studies is paired with these earth-friendly studies",Environmental Studies,yes,yes,yes,yes,yes,1.0,GEOLOGY,yes,yes,yes,yes,yes,1.0,a pop-up,yes,yes,yes,yes,yes,0.0,False
"Mitch Hedberg: This device ""can never break.  It can only become stairs""",an escalator,yes,yes,yes,yes,yes,1.0,- 1. RUBBER,no,no,no,no,no,0.0,fell,no,no,no,no,no,1.0,True
"In 1937 an explosion of this, unodorized, killed 300 people in a New London, Texas school",natural gas,yes,yes,yes,yes,yes,1.0,GAS>,yes,yes,yes,yes,yes,1.0,Maud Gonne,no,no,no,no,no,1.0,False
The Sahara portion of this range begins in Morocco & extends into Algeria,the Atlas Mountains,yes,yes,yes,yes,yes,1.0,- 200. ATLAS,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"In 1993 this semi-retired boxer starred as a retired boxer on the short-lived sitcom ""George""",George Foreman,yes,yes,yes,yes,yes,1.0,Burgess,yes,yes,yes,yes,yes,1.0,St. Patrick's,yes,yes,yes,yes,yes,0.0,False
Hemingway's book about an elderly guy trying to catch an echinoderm that looks like a giant pickle,The Old Man and the Sea Cucumber,yes,yes,yes,yes,yes,1.0,"- 20. ""FORSALE""",no,no,no,no,no,0.0,Couplet,no,no,no,no,no,1.0,False
Guinness reports that sharks can detect 1 part of this in 100 million parts of water,Blood,yes,yes,yes,yes,yes,1.0,- 1. AWNSER,no,no,no,no,no,0.0,Kongo,no,no,no,no,no,1.0,False
"In Super Bowl XXXIV, this Rams QB passed for a record 414 yards, beating Joe Montana's record by 57 yards",Kurt Warner,yes,yes,yes,yes,yes,1.0,- 1. Kurt,yes,yes,yes,yes,yes,1.0,Goshin,no,no,no,no,no,1.0,True
This stinging arachnid is fluorescent when exposed to ultraviolet light,Scorpion,no,no,no,no,no,0.0,Araneus,yes,yes,yes,yes,yes,1.0,drachmas,no,no,no,no,no,1.0,False
The kind of knot you'd expect your mother's mother to tie,a granny knot,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,False
Old Rough & ____ to Wear,Ready,no,no,no,no,no,0.0,Shoes,yes,yes,yes,yes,yes,1.0,The Sorbonne,no,no,no,no,no,1.0,False
In 1978 Barnard Hughes won a Tony as this title patriarch,Da,no,no,no,no,no,0.0,- 1. Walter,no,no,no,no,no,0.0,White Mountains,yes,yes,yes,yes,yes,0.0,False
"The doctor may have you say ""99"" to hear the vibrations of these cords go down into the chest",vocal cords,yes,yes,yes,yes,yes,1.0,- 99. ANSWER,yes,yes,yes,yes,yes,1.0,x-ray,no,no,no,no,no,1.0,False
"On April 12, 1982 Great Britain imposed a blockade on this island group",Falkland Islands (or Malvinas),yes,yes,yes,yes,yes,1.0,FALKLANDS,yes,yes,yes,yes,yes,1.0,"Olympia, Washington",no,no,no,no,no,1.0,False
Arabic gives us this word for a ravine that becomes a watercourse during the rainy season,a wadi,yes,yes,yes,yes,yes,1.0,- 1. WADI,yes,yes,yes,yes,yes,1.0,a Klondike bar,no,no,no,no,no,1.0,False
The 1968 film in which Mia Farrow discovers she has a bun in the coven,Rosemary's Baby,yes,yes,yes,yes,yes,1.0,Rosemary,yes,yes,yes,yes,yes,1.0,Daniel Boone,no,no,no,no,no,1.0,False
"""From Rags to Bitches"" is the autobiography of this man known for his worst-dressed lists",Mr. Blackwell,yes,yes,yes,yes,yes,1.0,Elvis>,yes,yes,yes,yes,yes,1.0,fear itself,no,no,no,no,no,1.0,False
"On Dec. 25, 1492, his ship the Santa Maria was wrecked off Hispaniola",Christopher Columbus,no,no,no,no,no,0.0,Columbus,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
This Confederate sub that sank in 1864 was raised from the sea bottom off Charleston in 2000,the Hunley,yes,yes,yes,yes,yes,1.0,- 20. CSS,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,False
"Cuauhtemoc, the last Aztec emperor of Mexico, was this Aztec ruler's nephew",Montezuma,no,no,no,no,no,0.0,- 4. MOCTEZUMA,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,False
"An experiment with mirrors on Mt. Wilson & Mt. San Antonio, Calif. determined what became an accepted figure for this",the speed of light,yes,yes,yes,yes,yes,1.0,LIGHT,yes,yes,yes,yes,yes,1.0,Maastricht Treaty,no,no,no,no,no,1.0,True
Brett Favre,Green Bay Packers,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"""I initiated a hostile takeover because Snowball had no business sense & would have bankrupted the Homestead""",Animal Farm,yes,yes,yes,yes,yes,1.0,NAPLES,no,no,no,no,no,0.0,Ostriches,no,no,no,no,no,1.0,True
"Jeremy Licht, Luis Daniel Ponce, Jason Bateman",The Hogan Family,no,no,no,no,no,0.0,ACTORS,no,no,no,no,no,0.0,Pinter's splinters,no,no,no,no,no,1.0,False
"In the HBO movie ""61*"", Claire, this man's widow, is none too happy when his home-run record of 60 is tied",Babe Ruth,yes,yes,yes,yes,yes,1.0,Babe,yes,yes,yes,yes,yes,1.0,White Mountains,yes,yes,yes,yes,yes,0.0,False
"In memory of his wife Arjumand Banu Begum, who died in childbirth, Shah Jahan built this mausoleum",the Taj Mahal,yes,yes,yes,yes,yes,1.0,Taj Mahal,yes,yes,yes,yes,yes,1.0,White Mountains,yes,yes,yes,yes,yes,0.0,True
"Completes the title of the Strauss waltz, ""On the Beautiful...""",Blue Danube,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,Race or color,yes,yes,yes,yes,yes,0.0,False
Beowulf Behemoth              (7),Grendel,yes,yes,yes,yes,yes,1.0,Giant,yes,yes,yes,yes,yes,1.0,Dune,no,no,no,no,no,1.0,False
"A kingdom of West Central Africa founded around 1390 is called this, like 2 current countries, but spelled with a K",Kongo,yes,yes,yes,yes,yes,1.0,Kumbi,yes,yes,yes,yes,yes,1.0,Patina,yes,yes,yes,yes,yes,0.0,False
Adjective meaning unforgiving or vengeful,vindictive,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,past,no,no,no,no,no,1.0,False
The water variety of this Jewish roll is simmered before it's popped in the oven,Bagel,yes,yes,yes,yes,yes,1.0,- 200. MATZOH,no,no,no,no,no,0.0,Maastricht Treaty,no,no,no,no,no,1.0,True
In April 1524 he sighted the Hudson River; his bridge hadn't been built yet,Verrazzano,yes,yes,yes,yes,yes,1.0,- 400. AWNSER,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,True
"He's the secretary of state seen here in a 1981 clip <i>As of now, I am in control here in the White House</i>",Alexander Haig,yes,yes,yes,yes,yes,1.0,REAGAN,yes,yes,yes,yes,yes,1.0,Thanksgiving Day,no,no,no,no,no,1.0,False
"Poland, England, Finland",Finland,no,no,no,no,no,0.0,EUROPE,no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,False
"""Don't Forget The Lyrics!"" or this Sugar Ray frontman who started hosting that show in 2010",(Mark) McGrath,yes,yes,yes,yes,yes,1.0,Riblet,no,no,no,no,no,0.0,macadam,yes,yes,yes,yes,yes,0.0,False
"Closely identified with Gene Kelly, this song was introduced by Cliff Edwards in ""The Hollywood Revue of 1929""","""Singin' In The Rain""",no,no,no,no,no,0.0,ANSWER,no,no,no,no,no,0.0,Lady Macduff,no,no,no,no,no,1.0,False
"If you can read this clue, you can name this station wagon part that means to follow too closely",Tailgate,yes,yes,yes,yes,yes,1.0,- 4. FOLLOWING,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
"In 1855 this ""Orpheus in the Underworld"" composer opened his own theater, the Bouffes Parisiens",Jacques Offenbach,yes,yes,yes,yes,yes,1.0,UICOT,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
Library holdings at this university include the Constitution of the C.S.A. & the Margaret Mitchell Papers,the University of Georgia,yes,yes,yes,yes,yes,1.0,Emory>,yes,yes,yes,yes,yes,1.0,Nashville Star,no,no,no,no,no,1.0,False
Your early training,your upbringing,no,no,no,no,no,0.0,"- $100. ""DATA""",no,no,no,no,no,0.0,Northwestern,yes,yes,yes,yes,yes,0.0,False
Henry Flagler developed this fashionable Florida resort famous for the chic shops on Worth Avenue,Palm Beach,yes,yes,yes,yes,yes,1.0,WORTH,yes,yes,yes,yes,yes,1.0,Northwestern,no,no,no,no,no,1.0,False
Edward Tudor learns about the problems of commoners after switching clothes with an urchin in this Twain book,"""The Prince and the Pauper""",yes,yes,yes,yes,yes,1.0,"- <1>. ""TOMSAKER""",no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,False
"For Thanksgiving, ""Joy of Cooking"" suggests starting out with a bisque made with these shucked bivalves",oysters,yes,yes,yes,yes,yes,1.0,- 3. CLAMS,yes,yes,yes,yes,yes,1.0,The Remains of the Day,no,no,no,no,no,1.0,False
"A Babylonian goddess of love & fertility, or a movie bomb for Warren Beatty & Dustin Hoffman",Ishtar,yes,yes,yes,yes,yes,1.0,BABYLISS,no,no,no,no,no,0.0,Patina,yes,yes,yes,yes,yes,0.0,False
From 1769 to 1773 Mozart made 3 trips south to this modern nation where opera was king,Italy,yes,yes,yes,yes,yes,1.0,Austria,yes,yes,yes,yes,yes,1.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,False
"It's ""Common Sense"" that he was the 1st to write an article regarding women's rights in America, in 1775",Thomas Paine,no,no,no,no,no,0.0,STOWE,no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,False
"""Sex"" & ""Horror"" are compositions this member of the Marsalis family wrote for the ballet ""Them Twos""",Wynton Marsalis,yes,yes,yes,yes,yes,1.0,Wynton,yes,yes,yes,yes,yes,1.0,Hunkpapa,no,no,no,no,no,1.0,False
"In 1798, back from his time in London, this Austrian-born composer wrote the ""Lord Nelson Mass""",Haydn,yes,yes,yes,yes,yes,1.0,Haydn,yes,yes,yes,yes,yes,1.0,a book,yes,yes,yes,yes,yes,0.0,False
"If your command of the German language is poor, it wouldn't hurt to ask, ""Sprechen sie Englisch?"", which means this",Do you speak English?,no,no,no,no,no,0.0,Speak,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,False
Construction of this famous British cathedral on the river Avon began in 1220,Salisbury,no,no,no,no,no,0.0,CATEDRAL,no,no,no,no,no,0.0,Maud Gonne,no,no,no,no,no,1.0,False
The sitcom “Taxi” used cabs from this famous company founded in 1922,Checker,no,no,no,no,no,0.0,- 400. AWNSER,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,False
"Mash-up ""binary"" & ""digit"" to make this single unit of information",a bit,yes,yes,yes,yes,yes,1.0,Bit.,yes,yes,yes,yes,yes,1.0,fell,yes,yes,yes,yes,yes,0.0,False
"7 weeks after the Alamo, Sam Houston took this Mexican leader prisoner at the 1836 Battle of San Jacinto",Santa Anna,yes,yes,yes,yes,yes,1.0,SantaAnna,yes,yes,yes,yes,yes,1.0,deadheading,no,no,no,no,no,1.0,True
In 1997 Albanians rebelled after losing their savings in these financial schemes,Pyramid schemes,yes,yes,yes,yes,yes,1.0,SCHEMAS,yes,yes,yes,yes,yes,1.0,Hunkpapa,no,no,no,no,no,1.0,True
"Charles Arthur Floyd, better known as this, was shot dead by G-men in 1934","""Pretty Boy"" Floyd",yes,yes,yes,yes,yes,1.0,- 1. ANSWERS,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,True
"A Veronica is a movement done in this sport, popular in Mexico",bullfighting,yes,yes,yes,yes,yes,1.0,Lucha,yes,yes,yes,yes,yes,1.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
The Book of Lamentations is a series of 5 acrostic psalms bemoaning the fall of this city,Jerusalem,yes,yes,yes,yes,yes,1.0,Jerusalem,yes,yes,yes,yes,yes,1.0,1848,yes,yes,yes,yes,yes,0.0,False
"Kipling wrote, ""on the road to"" this place, ""where the flyin' fishes play""",Mandalay,yes,yes,yes,yes,yes,1.0,- 400. ANSWER,no,no,no,no,no,0.0,past,yes,yes,yes,yes,yes,0.0,True
"As Sylar, Zachary Quinto enjoyed picking the occasional brain on this NBC show",Heroes,no,no,no,no,no,0.0,Heroes,no,no,no,no,no,0.0,bloodshot,no,no,no,no,no,1.0,True
This Minnesota governor's 1999 inaugural festivities included a potluck lunch on a farm,Jesse Ventura,yes,yes,yes,yes,yes,1.0,Ramstad,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
In I Kings 8 there was nothing inside it except 2 tablets put there by Moses,the Ark of the Covenant,no,no,no,no,no,0.0,- 1. ARK,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,False
Traditional presidential musical welcome for the proverbial man in charge of the kitchen stove & sink,Hail to the Chief Cook and Bottle Washer,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,Lie,yes,yes,yes,yes,yes,0.0,False
"Yes, he knew Ann Rutledge, but there's no evidence of a great love affair",Abraham Lincoln,no,no,no,no,no,0.0,ANSWER,no,no,no,no,no,0.0,Lie,no,no,no,no,no,1.0,True
"From 46 to 44 B.C. Julius Caesar literally ruled as one of these, having been appointed so by the Roman Senate",dictator,yes,yes,yes,yes,yes,1.0,Dictator,yes,yes,yes,yes,yes,1.0,"Olympia, Washington",no,no,no,no,no,1.0,False
"In ""Pirates of the Caribbean: At World's End"", Davy Jones helms this ship, also the name of a Wagner opera",The Flying Dutchman,yes,yes,yes,yes,yes,1.0,Blackheart,yes,yes,yes,yes,yes,1.0,Lie,yes,yes,yes,yes,yes,0.0,True
Jim Davis named this faithful friend of Garfield after a character he created for a car commercial,Odie,yes,yes,yes,yes,yes,1.0,RENSHER,yes,yes,yes,yes,yes,1.0,Hunkpapa,no,no,no,no,no,1.0,False
Waterway originally dug in the 4th century B.C.; Kublai Khan had it rerouted in the 13th,the Grand Canal,yes,yes,yes,yes,yes,1.0,-<3. CANAL>,yes,yes,yes,yes,yes,1.0,soprano,no,no,no,no,no,1.0,False
A wedge of this fruit is the traditional accompaniment for a shot of tequila,Lime,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,Hotel,no,no,no,no,no,1.0,False
It lies between the cornea & the lens,the iris,yes,yes,yes,yes,yes,1.0,PUPIL,yes,yes,yes,yes,yes,1.0,Saint Matilda,no,no,no,no,no,1.0,False
"1969: ""Kid, the next time I say let's go someplace like Bolivia, let's go someplace like Bolivia""",Butch Cassidy and the Sundance Kid,yes,yes,yes,yes,yes,1.0,- 1. “Sgt.Pepper”,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,True
"An adjective meaning greedy, or what the owner of a Long John Silver's does",selfish/sell fish,yes,yes,yes,yes,yes,1.0,GREEDY,yes,yes,yes,yes,yes,1.0,a Klondike bar,yes,yes,yes,yes,yes,0.0,False
"Publications dealing with this religious & social welfare group include ""War Cry""",The Salvation Army,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Private,yes,yes,yes,yes,yes,0.0,False
"This prince marries his first cousin February 10, 1840; we've got the film in a can at 11",Prince Albert,yes,yes,yes,yes,yes,1.0,Victoria,yes,yes,yes,yes,yes,1.0,Race or color,no,no,no,no,no,1.0,False
A coffee-colored tiara,a brown crown,yes,yes,yes,yes,yes,1.0,CORONET,yes,yes,yes,yes,yes,1.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
"At his Presidential Library in Simi Valley, California",Reagan,yes,yes,yes,yes,yes,1.0,ANSWER,no,no,no,no,no,0.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
Walter Gropius founded this innovative design school at Weimar in 1919,the Bauhaus,yes,yes,yes,yes,yes,1.0,Bauhaus,yes,yes,yes,yes,yes,1.0,theorem,no,no,no,no,no,1.0,False
"A shrine of the Bab, a forerunner of the Baha'i, is in Haifa in this country",Israel,yes,yes,yes,yes,yes,1.0,IL,yes,yes,yes,yes,yes,1.0,Patina,yes,yes,yes,yes,yes,0.0,False
"Palm Beach, one of the world's best, is on this ""A"" of the ABC Islands",Aruba,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Rick Barry,no,no,no,no,no,1.0,False
The key to deep-frying these Hostess treats created in 1930 is to chill them before dipping them in batter,Twinkies,no,no,no,no,no,0.0,Donuts,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,False
"To complete a foursome, mathematician Herman Minkowski added this to length, width & height",time,yes,yes,yes,yes,yes,1.0,Time.,yes,yes,yes,yes,yes,1.0,$500 million,no,no,no,no,no,1.0,False
"Carmen Ibanez fights the bugs as a pilot in ""Roughnecks"", the animated version of this Heinlein tale:",Starship Troopers,yes,yes,yes,yes,yes,1.0,"- 42. ""Starship""",yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,False
Lad as a larch hare,mad as a March hare,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,berber,no,no,no,no,no,1.0,True
Mormons believe these 2 members of the godhead have physical bodies but are immortal,God the Father & Jesus Christ,yes,yes,yes,yes,yes,1.0,- 1. ANGELS,no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,False
"Krylon's ""Short Cuts"" paint comes in 3 forms: pen, brush-on & this type that's under pressure",aerosol,yes,yes,yes,yes,yes,1.0,AWNSER,yes,yes,yes,yes,yes,1.0,Patina,yes,yes,yes,yes,yes,0.0,False
"Born in Brittany, he hit the Jacquespot when he voyaged to Canada & discovered the St. Lawrence River",Jacques Cartier,yes,yes,yes,yes,yes,1.0,Cartier,no,no,no,no,no,0.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,False
1 of the 3 Indian cities where the British founded universities in 1857,"(1 of 3) Bombay, Calcutta or Madras",yes,yes,yes,yes,yes,1.0,CALCUTTA,yes,yes,yes,yes,yes,1.0,gizzard,yes,yes,yes,yes,yes,0.0,True
"As soon as corn is picked, its sugar begins to turn into this, so get it into the pot fast!",starch,yes,yes,yes,yes,yes,1.0,- 400. SYRUP,yes,yes,yes,yes,yes,1.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
"Floor area, bodysuit, a ball, a hoop or a ribbon",rhythmic gymnastics,yes,yes,yes,yes,yes,1.0,AWNSER,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
The Gulf of Corinth divides the mainland of this country into 2 uneven parts,Greece,yes,yes,yes,yes,yes,1.0,GREECE,yes,yes,yes,yes,yes,1.0,Pinter's splinters,no,no,no,no,no,1.0,False
In 1973 this former helmsman of the starship Enterprise ran for a seat on the L.A. city council,George Takei,yes,yes,yes,yes,yes,1.0,JAMES,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,False
"In a ""SNL"" spoof of this kids' show Eddie Murphy said, ""Ooo, look, boys & girls, an eviction notice""",Mr. Rogers' Neighborhood,yes,yes,yes,yes,yes,1.0,ANSWER,yes,yes,yes,yes,yes,1.0,"""Strawberry Fields Forever""",yes,yes,yes,yes,yes,0.0,True
Mr. Jingles is a mouse on death row in this Stephen King tale,"""The Green Mile""",no,no,no,no,no,0.0,IT,yes,yes,yes,yes,yes,1.0,Philadelphia Flyers,no,no,no,no,no,1.0,True
The Museum of Aviation in Warner Robins has an exhibit on this famous group of Black American pilots,Tuskegee Airmen,yes,yes,yes,yes,yes,1.0,thFS,no,no,no,no,no,0.0,Sandy Duncan,no,no,no,no,no,1.0,False
The Italian part of this coastal resort area runs from the French border to Tuscany,the Riviera,no,no,no,no,no,0.0,Riviera,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,False
"After some fierce flamencoing, you might hear cries of this, Spanish for ""water""",agua,no,no,no,no,no,0.0,- 200. AGUA,yes,yes,yes,yes,yes,1.0,a pop-up,no,no,no,no,no,1.0,True
The first important U.S. tournament in this board game took place in New York City in 1857,chess,yes,yes,yes,yes,yes,1.0,- 200. AWNSER,no,no,no,no,no,0.0,Fiat,no,no,no,no,no,1.0,False
"This university's original building, erected in Elko in 1874, became a hospital for indigents before it was leveled in 1920",University of Nevada,yes,yes,yes,yes,yes,1.0,- 1. AWNSER,no,no,no,no,no,0.0,The Sorbonne,no,no,no,no,no,1.0,False
These large green banana relatives are usually available in Hispanic markets as platanos,Plantains,yes,yes,yes,yes,yes,1.0,Plantains,yes,yes,yes,yes,yes,1.0,bloodshot,no,no,no,no,no,1.0,False
In the late 1500s the Ruckers of Antwerp were the most prominent makers of this keyboard instrument,Harpsichord,yes,yes,yes,yes,yes,1.0,Organ>,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,False
"In Faulkner's ""The Bear"", Ike McCaslin hunts down this legendary bear",Old Ben,yes,yes,yes,yes,yes,1.0,"- 20. ""BIGFLOOD""",no,no,no,no,no,0.0,bloodshot,yes,yes,yes,yes,yes,0.0,True
Gil Gerard,Buck Rogers,no,no,no,no,no,0.0,DETECTIVE,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
"Amory Blaine, a student at Princeton, is the protagonist of this first novel published by F. Scott Fitzgerald",This Side of Paradise,yes,yes,yes,yes,yes,1.0,This Side.,yes,yes,yes,yes,yes,1.0,Scum,no,no,no,no,no,1.0,False
"A trombone provided the ""mwa-mwa-mwa"" adult voices in the animated versions of this Charles Schulz comic strip",Peanuts,yes,yes,yes,yes,yes,1.0,Peanuts,yes,yes,yes,yes,yes,1.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
"This coach has led teams to the Super Bowl the most times, 7: the Colts twice and the Dolphins five times",Don Shula,yes,yes,yes,yes,yes,1.0,- 7. SHULA,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,True
This suffix denotes a person who is a recipient of something,ee (as in honoree),yes,yes,yes,yes,yes,1.0,- 1. BENEFICIARY,yes,yes,yes,yes,yes,1.0,Philadelphia Flyers,no,no,no,no,no,1.0,False
These 2 3-letter words form the name of a synonym for rap music,hip hop,yes,yes,yes,yes,yes,1.0,BEATS,yes,yes,yes,yes,yes,1.0,Eugene V. Debs,yes,yes,yes,yes,yes,0.0,False
"For their work leading to the MRI, American Paul Lauterbur & Briton Sir Peter Mansfield scanned this Nobel",Medicine,yes,yes,yes,yes,yes,1.0,Phosphorus,yes,yes,yes,yes,yes,1.0,The Everglades,yes,yes,yes,yes,yes,0.0,False
"Physician Haing S. Ngor won the ""Best Supporting Actor"" Oscar for this, his first film",The Killing Fields,yes,yes,yes,yes,yes,1.0,- 1. ANSWER,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,True
"General Lee said, ""He has lost his left arm"" (which was buried in Ellwood, Virginia) ""but I have lost my right arm""",Stonewall Jackson,no,no,no,no,no,0.0,- 1. Robert,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,True
Baron Monck was the first to hold this office in Canada,Governor-General,no,no,no,no,no,0.0,- 1. GOVERNOR,no,no,no,no,no,0.0,Phillips Screwdriver,no,no,no,no,no,1.0,False
"Oberlin, home to an underground railroad stop & one of the first U.S. colleges with black students, is in this state",Ohio,yes,yes,yes,yes,yes,1.0,OHIO,yes,yes,yes,yes,yes,1.0,stupendous,no,no,no,no,no,1.0,False
"Later to run a pizza parlor in Virginia, Nguyen Ngoc Loan uses a gun in an infamous photo taken in this city in 1968",Saigon,yes,yes,yes,yes,yes,1.0,- 1. SAIGON,yes,yes,yes,yes,yes,1.0,St. Patrick's,no,no,no,no,no,1.0,False
"Latin American pop music style, or a sauce used in Mexican cuisine",Salsa,no,no,no,no,no,0.0,Salsa,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
It's the length from the base of a cone to the apex,the altitude,no,no,no,no,no,0.0,- 8. ALTITUDE,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
"In a story by Mini Grey, this pair from ""Hey Diddle Diddle"" run off to NYC & find fame & fortune in vaudeville",the dish & the spoon,yes,yes,yes,yes,yes,1.0,Jack.,yes,yes,yes,yes,yes,1.0,Scum,yes,yes,yes,yes,yes,0.0,False
"This train that began service in 1994 links London, Paris & Brussels at up to 186 MPH",Eurostar,yes,yes,yes,yes,yes,1.0,Eurostar,yes,yes,yes,yes,yes,1.0,deadheading,no,no,no,no,no,1.0,False
