Question,Answer1,T11,T21,T31,T41,T51,neural_ans1_prob,Answer2,T12,T22,T32,T42,T52,neural_ans2_prob,Answer3,T13,T23,T33,T43,T53,neural_ans3_prob,bing_return
"The Cleveland Browns' Lou Groza was nicknamed ""The Toe"" for his accuracy at this",Kicking field goals,yes,yes,yes,yes,yes,1.0,KICKER,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
It's equal to .0394 inches,Millimeter,no,no,no,no,no,0.0,,no,no,no,no,no,0.0,allergy,no,no,no,no,no,1.0,False
"Hypo- means ""deficient""; add one letter to make it this, meaning ""sleep""",hypno-,no,no,no,no,no,0.0,Somnolent,no,no,no,no,no,0.0,The Sorbonne,no,no,no,no,no,1.0,False
"In 1994 he said his countrymen were as attached to the land as ""The famous jacaranda trees of Pretoria""",Nelson Mandela,no,no,no,no,no,0.0,South Africa,no,no,no,no,no,0.0,theorem,no,no,no,no,no,1.0,False
Nathan's grim story about a slaughtered lamb made this king feel bad for the death of Uriah,David,no,no,no,no,no,0.0,Haggadah,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
The city of Tangier lies at the western end of this strait,Strait of Gibraltar,no,no,no,no,no,0.0,GIBRALTAR,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,False
"The first song listed in the ""Billboard Book of No. 1 Hits"" is this ""rockin'"" Bill Haley song from July 1955","""Rock Around The Clock""",yes,yes,yes,yes,yes,1.0,"$100. ""Rock Around the Clock"".",no,no,no,no,no,0.0,Kongo,no,no,no,no,no,1.0,False
This Missourian is the House Majority Leader,Richard Gephardt,no,no,no,no,no,0.0,Roy Blunt,yes,yes,yes,yes,yes,1.0,Whale,no,no,no,no,no,1.0,False
Dick Grayson,Robin,no,no,no,no,no,0.0,Robin,no,no,no,no,no,0.0,The Remains of the Day,no,no,no,no,no,1.0,False
"Helena & Hermia are characters in ""The Dream"", a ballet based on this Shakespearean play",A Midsummer Night's Dream,no,no,no,no,no,0.0,A Midsummer Night's,no,no,no,no,no,0.0,South Vietnam,no,no,no,no,no,1.0,False
"Since 1971 these authors of ""Human Sexual Response"" have been viewing it from a married perspective",Masters & Johnson,no,no,no,no,no,0.0,Masters,no,no,no,no,no,0.0,Fiat,no,no,no,no,no,1.0,True
First name of Confederate Lieutenant General Early,Jubal,no,no,no,no,no,0.0,JEB,no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,False
Cronus,Saturn,no,no,no,no,no,0.0,Answer,no,no,no,no,no,0.0,as a bug in a rug,no,no,no,no,no,1.0,False
"80% of thie U.S. economy is in this ""sector"", including hotel clerks & burger flippers",the service sector,no,no,no,no,no,0.0,"$800. ""SERVICE""",no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,True
Boothia Peninsula in this country is the former location of the north magnetic pole,Canada,yes,yes,yes,yes,yes,1.0,Canada,yes,yes,yes,yes,yes,1.0,drachmas,no,no,no,no,no,1.0,True
A buffalo roams on this state's flag,Wyoming,no,no,no,no,no,0.0,South Dakota,no,no,no,no,no,0.0,black and tan,no,no,no,no,no,1.0,True
"In this musical, Ian Wolfe performed a mass wedding ending with ""I now pronounce you men and wives.""","""Seven Brides for Seven Brothers""",yes,yes,yes,yes,yes,1.0,Oklahoma!,no,no,no,no,no,0.0,The National Archives,no,no,no,no,no,1.0,False
"In the name of a Penn department, Earth Studies is paired with these earth-friendly studies",Environmental Studies,no,no,no,no,no,0.0,Environmental,yes,yes,yes,yes,yes,1.0,a pop-up,yes,yes,yes,yes,yes,0.0,False
"Mitch Hedberg: This device ""can never break.  It can only become stairs""",an escalator,yes,yes,yes,yes,yes,1.0,Stairs,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
"In 1937 an explosion of this, unodorized, killed 300 people in a New London, Texas school",natural gas,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,Maud Gonne,no,no,no,no,no,1.0,True
The Sahara portion of this range begins in Morocco & extends into Algeria,the Atlas Mountains,yes,yes,yes,yes,yes,1.0,ATLAS,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"In 1993 this semi-retired boxer starred as a retired boxer on the short-lived sitcom ""George""",George Foreman,yes,yes,yes,yes,yes,1.0,$1000. AWGN,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
Hemingway's book about an elderly guy trying to catch an echinoderm that looks like a giant pickle,The Old Man and the Sea Cucumber,no,no,no,no,no,0.0,AFTERCAR,no,no,no,no,no,0.0,Couplet,no,no,no,no,no,1.0,True
Guinness reports that sharks can detect 1 part of this in 100 million parts of water,Blood,no,no,no,no,no,0.0,Salinity,no,no,no,no,no,0.0,Kongo,no,no,no,no,no,1.0,False
"In Super Bowl XXXIV, this Rams QB passed for a record 414 yards, beating Joe Montana's record by 57 yards",Kurt Warner,no,no,no,no,no,0.0,$1000,no,no,no,no,no,0.0,Goshin,no,no,no,no,no,1.0,False
This stinging arachnid is fluorescent when exposed to ultraviolet light,Scorpion,no,no,no,no,no,0.0,$100,no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,True
The kind of knot you'd expect your mother's mother to tie,a granny knot,yes,yes,yes,yes,yes,1.0,Bowline,no,no,no,no,no,0.0,skin & bones,no,no,no,no,no,1.0,False
Old Rough & ____ to Wear,Ready,no,no,no,no,no,0.0,Toms,no,no,no,no,no,0.0,The Sorbonne,no,no,no,no,no,1.0,False
In 1978 Barnard Hughes won a Tony as this title patriarch,Da,no,no,no,no,no,0.0,King,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"The doctor may have you say ""99"" to hear the vibrations of these cords go down into the chest",vocal cords,yes,yes,yes,yes,yes,1.0,HARTS,no,no,no,no,no,0.0,x-ray,no,no,no,no,no,1.0,False
"On April 12, 1982 Great Britain imposed a blockade on this island group",Falkland Islands (or Malvinas),no,no,no,no,no,0.0,FALKLAND,yes,yes,yes,yes,yes,1.0,"Olympia, Washington",no,no,no,no,no,1.0,False
Arabic gives us this word for a ravine that becomes a watercourse during the rainy season,a wadi,yes,yes,yes,yes,yes,1.0,WADY,no,no,no,no,no,0.0,a Klondike bar,no,no,no,no,no,1.0,False
The 1968 film in which Mia Farrow discovers she has a bun in the coven,Rosemary's Baby,no,no,no,no,no,0.0,Rosemary's Baby,no,no,no,no,no,0.0,Daniel Boone,no,no,no,no,no,1.0,False
"""From Rags to Bitches"" is the autobiography of this man known for his worst-dressed lists",Mr. Blackwell,yes,yes,yes,yes,yes,1.0,Anthony Hopkins,no,no,no,no,no,0.0,fear itself,no,no,no,no,no,1.0,False
"On Dec. 25, 1492, his ship the Santa Maria was wrecked off Hispaniola",Christopher Columbus,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
This Confederate sub that sank in 1864 was raised from the sea bottom off Charleston in 2000,the Hunley,yes,yes,yes,yes,yes,1.0,H.L.O.,no,no,no,no,no,0.0,Best man,no,no,no,no,no,1.0,True
"Cuauhtemoc, the last Aztec emperor of Mexico, was this Aztec ruler's nephew",Montezuma,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,False
"An experiment with mirrors on Mt. Wilson & Mt. San Antonio, Calif. determined what became an accepted figure for this",the speed of light,no,no,no,no,no,0.0,TELESCOPE,no,no,no,no,no,0.0,Maastricht Treaty,no,no,no,no,no,1.0,True
Brett Favre,Green Bay Packers,no,no,no,no,no,0.0,Quarterback,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"""I initiated a hostile takeover because Snowball had no business sense & would have bankrupted the Homestead""",Animal Farm,no,no,no,no,no,0.0,"$100. ""NIXON"".",no,no,no,no,no,0.0,Ostriches,no,no,no,no,no,1.0,False
"Jeremy Licht, Luis Daniel Ponce, Jason Bateman",The Hogan Family,no,no,no,no,no,0.0,Who is Jason Bateman?,no,no,no,no,no,0.0,Pinter's splinters,no,no,no,no,no,1.0,False
"In the HBO movie ""61*"", Claire, this man's widow, is none too happy when his home-run record of 60 is tied",Babe Ruth,no,no,no,no,no,0.0,A-Rod,no,no,no,no,no,0.0,White Mountains,no,no,no,no,no,1.0,False
"In memory of his wife Arjumand Banu Begum, who died in childbirth, Shah Jahan built this mausoleum",the Taj Mahal,yes,yes,yes,yes,yes,1.0,TajMahal,yes,yes,yes,yes,yes,1.0,White Mountains,no,no,no,no,no,1.0,False
"Completes the title of the Strauss waltz, ""On the Beautiful...""",Blue Danube,yes,yes,yes,yes,yes,1.0,Blue,no,no,no,no,no,0.0,Race or color,no,no,no,no,no,1.0,False
Beowulf Behemoth              (7),Grendel,no,no,no,no,no,0.0,Goliath,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,False
"A kingdom of West Central Africa founded around 1390 is called this, like 2 current countries, but spelled with a K",Kongo,no,no,no,no,no,0.0,Kongo,no,no,no,no,no,0.0,Patina,no,no,no,no,no,1.0,False
Adjective meaning unforgiving or vengeful,vindictive,yes,yes,yes,yes,yes,1.0,Hostile,no,no,no,no,no,0.0,past,no,no,no,no,no,1.0,False
The water variety of this Jewish roll is simmered before it's popped in the oven,Bagel,no,no,no,no,no,0.0,Challah,no,no,no,no,no,0.0,Maastricht Treaty,no,no,no,no,no,1.0,False
In April 1524 he sighted the Hudson River; his bridge hadn't been built yet,Verrazzano,no,no,no,no,no,0.0,Henry Hudson,no,no,no,no,no,0.0,Sir William Herschel,no,no,no,no,no,1.0,True
"He's the secretary of state seen here in a 1981 clip <i>As of now, I am in control here in the White House</i>",Alexander Haig,yes,yes,yes,yes,yes,1.0,Who is Reagan?,no,no,no,no,no,0.0,Thanksgiving Day,no,no,no,no,no,1.0,True
"Poland, England, Finland",Finland,no,no,no,no,no,0.0,Nations,no,no,no,no,no,0.0,Georges Feydeau,no,no,no,no,no,1.0,False
"""Don't Forget The Lyrics!"" or this Sugar Ray frontman who started hosting that show in 2010",(Mark) McGrath,yes,yes,yes,yes,yes,1.0,NickCannon,no,no,no,no,no,0.0,macadam,no,no,no,no,no,1.0,True
"Closely identified with Gene Kelly, this song was introduced by Cliff Edwards in ""The Hollywood Revue of 1929""","""Singin' In The Rain""",no,no,no,no,no,0.0,What Can We Do?,no,no,no,no,no,0.0,Lady Macduff,no,no,no,no,no,1.0,False
"If you can read this clue, you can name this station wagon part that means to follow too closely",Tailgate,no,no,no,no,no,0.0,TAILGATE,no,no,no,no,no,0.0,pantry and paltry,no,no,no,no,no,1.0,False
"In 1855 this ""Orpheus in the Underworld"" composer opened his own theater, the Bouffes Parisiens",Jacques Offenbach,yes,yes,yes,yes,yes,1.0,Hans,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
Library holdings at this university include the Constitution of the C.S.A. & the Margaret Mitchell Papers,the University of Georgia,no,no,no,no,no,0.0,Emory,no,no,no,no,no,0.0,Nashville Star,no,no,no,no,no,1.0,False
Your early training,your upbringing,no,no,no,no,no,0.0,Answer,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,False
Henry Flagler developed this fashionable Florida resort famous for the chic shops on Worth Avenue,Palm Beach,yes,yes,yes,yes,yes,1.0,PalmBeach,yes,yes,yes,yes,yes,1.0,Northwestern,no,no,no,no,no,1.0,False
Edward Tudor learns about the problems of commoners after switching clothes with an urchin in this Twain book,"""The Prince and the Pauper""",yes,yes,yes,yes,yes,1.0,The Adventures of Tom Sawyer,no,no,no,no,no,0.0,London & Paris,no,no,no,no,no,1.0,False
"For Thanksgiving, ""Joy of Cooking"" suggests starting out with a bisque made with these shucked bivalves",oysters,no,no,no,no,no,0.0,Clams,yes,yes,yes,yes,yes,1.0,The Remains of the Day,no,no,no,no,no,1.0,True
"A Babylonian goddess of love & fertility, or a movie bomb for Warren Beatty & Dustin Hoffman",Ishtar,yes,yes,yes,yes,yes,1.0,GLADYS,no,no,no,no,no,0.0,Patina,no,no,no,no,no,1.0,False
From 1769 to 1773 Mozart made 3 trips south to this modern nation where opera was king,Italy,no,no,no,no,no,0.0,Spain,no,no,no,no,no,0.0,(Erle Stanley) Gardner,no,no,no,no,no,1.0,False
"It's ""Common Sense"" that he was the 1st to write an article regarding women's rights in America, in 1775",Thomas Paine,no,no,no,no,no,0.0,"$100. ""ELIZABETH""",no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,False
"""Sex"" & ""Horror"" are compositions this member of the Marsalis family wrote for the ballet ""Them Twos""",Wynton Marsalis,no,no,no,no,no,0.0,"$100. ""Eubie""",no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,True
"In 1798, back from his time in London, this Austrian-born composer wrote the ""Lord Nelson Mass""",Haydn,yes,yes,yes,yes,yes,1.0,Haydn,yes,yes,yes,yes,yes,1.0,a book,no,no,no,no,no,1.0,False
"If your command of the German language is poor, it wouldn't hurt to ask, ""Sprechen sie Englisch?"", which means this",Do you speak English?,no,no,no,no,no,0.0,DOESNT,no,no,no,no,no,0.0,bottlenose,no,no,no,no,no,1.0,False
Construction of this famous British cathedral on the river Avon began in 1220,Salisbury,no,no,no,no,no,0.0,Bath,no,no,no,no,no,0.0,Maud Gonne,no,no,no,no,no,1.0,False
The sitcom “Taxi” used cabs from this famous company founded in 1922,Checker,yes,yes,yes,yes,yes,1.0,Yellow,no,no,no,no,no,0.0,"Ontario, California",no,no,no,no,no,1.0,False
"Mash-up ""binary"" & ""digit"" to make this single unit of information",a bit,no,no,no,no,no,0.0,Byte,yes,yes,yes,yes,yes,1.0,fell,no,no,no,no,no,1.0,False
"7 weeks after the Alamo, Sam Houston took this Mexican leader prisoner at the 1836 Battle of San Jacinto",Santa Anna,no,no,no,no,no,0.0,BENARDI,no,no,no,no,no,0.0,deadheading,no,no,no,no,no,1.0,False
In 1997 Albanians rebelled after losing their savings in these financial schemes,Pyramid schemes,no,no,no,no,no,0.0,Pyramid,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,True
"Charles Arthur Floyd, better known as this, was shot dead by G-men in 1934","""Pretty Boy"" Floyd",yes,yes,yes,yes,yes,1.0,John Wesley Hardin,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,False
"A Veronica is a movement done in this sport, popular in Mexico",bullfighting,no,no,no,no,no,0.0,Lucha,no,no,no,no,no,0.0,Afternoon of a Faun,no,no,no,no,no,1.0,False
The Book of Lamentations is a series of 5 acrostic psalms bemoaning the fall of this city,Jerusalem,yes,yes,yes,yes,yes,1.0,JERUSALEM,yes,yes,yes,yes,yes,1.0,1848,no,no,no,no,no,1.0,False
"Kipling wrote, ""on the road to"" this place, ""where the flyin' fishes play""",Mandalay,no,no,no,no,no,0.0,India,no,no,no,no,no,0.0,past,no,no,no,no,no,1.0,False
"As Sylar, Zachary Quinto enjoyed picking the occasional brain on this NBC show",Heroes,yes,yes,yes,yes,yes,1.0,Heroes,yes,yes,yes,yes,yes,1.0,bloodshot,yes,yes,yes,yes,yes,0.0,False
This Minnesota governor's 1999 inaugural festivities included a potluck lunch on a farm,Jesse Ventura,no,no,no,no,no,0.0,Tim Pawlenty,no,no,no,no,no,0.0,fell,no,no,no,no,no,1.0,True
In I Kings 8 there was nothing inside it except 2 tablets put there by Moses,the Ark of the Covenant,no,no,no,no,no,0.0,Tablets,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,False
Traditional presidential musical welcome for the proverbial man in charge of the kitchen stove & sink,Hail to the Chief Cook and Bottle Washer,no,no,no,no,no,0.0,Yankee Doodle Dandy,no,no,no,no,no,0.0,Lie,no,no,no,no,no,1.0,False
"Yes, he knew Ann Rutledge, but there's no evidence of a great love affair",Abraham Lincoln,no,no,no,no,no,0.0,Harrison,no,no,no,no,no,0.0,Lie,no,no,no,no,no,1.0,True
"From 46 to 44 B.C. Julius Caesar literally ruled as one of these, having been appointed so by the Roman Senate",dictator,yes,yes,yes,yes,yes,1.0,Dictator,yes,yes,yes,yes,yes,1.0,"Olympia, Washington",no,no,no,no,no,1.0,False
"In ""Pirates of the Caribbean: At World's End"", Davy Jones helms this ship, also the name of a Wagner opera",The Flying Dutchman,yes,yes,yes,yes,yes,1.0,Dreadnought,yes,yes,yes,yes,yes,1.0,Lie,yes,yes,yes,yes,yes,0.0,True
Jim Davis named this faithful friend of Garfield after a character he created for a car commercial,Odie,no,no,no,no,no,0.0,Garfield's dog is named Odie,no,no,no,no,no,0.0,Hunkpapa,no,no,no,no,no,1.0,False
Waterway originally dug in the 4th century B.C.; Kublai Khan had it rerouted in the 13th,the Grand Canal,no,no,no,no,no,0.0,SilkRoad,no,no,no,no,no,0.0,soprano,no,no,no,no,no,1.0,False
A wedge of this fruit is the traditional accompaniment for a shot of tequila,Lime,yes,yes,yes,yes,yes,1.0,PINEAPPLE,no,no,no,no,no,0.0,Hotel,no,no,no,no,no,1.0,False
It lies between the cornea & the lens,the iris,no,no,no,no,no,0.0,Iridium,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,False
"1969: ""Kid, the next time I say let's go someplace like Bolivia, let's go someplace like Bolivia""",Butch Cassidy and the Sundance Kid,yes,yes,yes,yes,yes,1.0,Who is Che Guevara?,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,True
"An adjective meaning greedy, or what the owner of a Long John Silver's does",selfish/sell fish,yes,yes,yes,yes,yes,1.0,Avaricious,no,no,no,no,no,0.0,a Klondike bar,no,no,no,no,no,1.0,False
"Publications dealing with this religious & social welfare group include ""War Cry""",The Salvation Army,yes,yes,yes,yes,yes,1.0,Mennonites,yes,yes,yes,yes,yes,1.0,Private,no,no,no,no,no,1.0,False
"This prince marries his first cousin February 10, 1840; we've got the film in a can at 11",Prince Albert,no,no,no,no,no,0.0,Who is King Tut?,no,no,no,no,no,0.0,Race or color,no,no,no,no,no,1.0,False
A coffee-colored tiara,a brown crown,no,no,no,no,no,0.0,Jewelry,no,no,no,no,no,0.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,False
"At his Presidential Library in Simi Valley, California",Reagan,yes,yes,yes,yes,yes,1.0,Who,no,no,no,no,no,0.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
Walter Gropius founded this innovative design school at Weimar in 1919,the Bauhaus,yes,yes,yes,yes,yes,1.0,Bauhaus,yes,yes,yes,yes,yes,1.0,theorem,no,no,no,no,no,1.0,False
"A shrine of the Bab, a forerunner of the Baha'i, is in Haifa in this country",Israel,no,no,no,no,no,0.0,Israel,no,no,no,no,no,0.0,Patina,no,no,no,no,no,1.0,False
"Palm Beach, one of the world's best, is on this ""A"" of the ABC Islands",Aruba,yes,yes,yes,yes,yes,1.0,AWESOME,yes,yes,yes,yes,yes,1.0,Rick Barry,no,no,no,no,no,1.0,False
The key to deep-frying these Hostess treats created in 1930 is to chill them before dipping them in batter,Twinkies,no,no,no,no,no,0.0,AWESOME,no,no,no,no,no,0.0,Daytona Beach,no,no,no,no,no,1.0,False
"To complete a foursome, mathematician Herman Minkowski added this to length, width & height",time,no,no,no,no,no,0.0,Volume,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,False
"Carmen Ibanez fights the bugs as a pilot in ""Roughnecks"", the animated version of this Heinlein tale:",Starship Troopers,no,no,no,no,no,0.0,Starship,no,no,no,no,no,0.0,Indo-European,no,no,no,no,no,1.0,False
Lad as a larch hare,mad as a March hare,no,no,no,no,no,0.0,What is a squirrel?,no,no,no,no,no,0.0,berber,no,no,no,no,no,1.0,True
Mormons believe these 2 members of the godhead have physical bodies but are immortal,God the Father & Jesus Christ,no,no,no,no,no,0.0,Prophets,no,no,no,no,no,0.0,drachmas,no,no,no,no,no,1.0,True
"Krylon's ""Short Cuts"" paint comes in 3 forms: pen, brush-on & this type that's under pressure",aerosol,yes,yes,yes,yes,yes,1.0,CANS,yes,yes,yes,yes,yes,1.0,Patina,yes,yes,yes,yes,yes,0.0,False
"Born in Brittany, he hit the Jacquespot when he voyaged to Canada & discovered the St. Lawrence River",Jacques Cartier,no,no,no,no,no,0.0,Who is Jacques Cartier?,no,no,no,no,no,0.0,John Gilbert (Greta Garbo's lover),no,no,no,no,no,1.0,False
1 of the 3 Indian cities where the British founded universities in 1857,"(1 of 3) Bombay, Calcutta or Madras",no,no,no,no,no,0.0,Bombay,no,no,no,no,no,0.0,gizzard,no,no,no,no,no,1.0,False
"As soon as corn is picked, its sugar begins to turn into this, so get it into the pot fast!",starch,no,no,no,no,no,0.0,MOLASSES,no,no,no,no,no,0.0,"Summer Wishes, Winter Dreams",no,no,no,no,no,1.0,True
"Floor area, bodysuit, a ball, a hoop or a ribbon",rhythmic gymnastics,no,no,no,no,no,0.0,Gymnastics,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
The Gulf of Corinth divides the mainland of this country into 2 uneven parts,Greece,no,no,no,no,no,0.0,Greece,no,no,no,no,no,0.0,Pinter's splinters,no,no,no,no,no,1.0,False
In 1973 this former helmsman of the starship Enterprise ran for a seat on the L.A. city council,George Takei,no,no,no,no,no,0.0,Who,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,False
"In a ""SNL"" spoof of this kids' show Eddie Murphy said, ""Ooo, look, boys & girls, an eviction notice""",Mr. Rogers' Neighborhood,no,no,no,no,no,0.0,What is Sesame?,no,no,no,no,no,0.0,"""Strawberry Fields Forever""",no,no,no,no,no,1.0,False
Mr. Jingles is a mouse on death row in this Stephen King tale,"""The Green Mile""",yes,yes,yes,yes,yes,1.0,Christine,no,no,no,no,no,0.0,Philadelphia Flyers,no,no,no,no,no,1.0,True
The Museum of Aviation in Warner Robins has an exhibit on this famous group of Black American pilots,Tuskegee Airmen,yes,yes,yes,yes,yes,1.0,Tuskegee Airmen,yes,yes,yes,yes,yes,1.0,Sandy Duncan,no,no,no,no,no,1.0,False
The Italian part of this coastal resort area runs from the French border to Tuscany,the Riviera,no,no,no,no,no,0.0,AWNSER,no,no,no,no,no,0.0,$500 million,no,no,no,no,no,1.0,True
"After some fierce flamencoing, you might hear cries of this, Spanish for ""water""",agua,no,no,no,no,no,0.0,Agua,no,no,no,no,no,0.0,a pop-up,no,no,no,no,no,1.0,True
The first important U.S. tournament in this board game took place in New York City in 1857,chess,no,no,no,no,no,0.0,Monopoly,no,no,no,no,no,0.0,Fiat,no,no,no,no,no,1.0,False
"This university's original building, erected in Elko in 1874, became a hospital for indigents before it was leveled in 1920",University of Nevada,no,no,no,no,no,0.0,What is UNLV?,no,no,no,no,no,0.0,The Sorbonne,no,no,no,no,no,1.0,False
These large green banana relatives are usually available in Hispanic markets as platanos,Plantains,yes,yes,yes,yes,yes,1.0,Plátanos,yes,yes,yes,yes,yes,1.0,bloodshot,yes,yes,yes,yes,yes,0.0,False
In the late 1500s the Ruckers of Antwerp were the most prominent makers of this keyboard instrument,Harpsichord,no,no,no,no,no,0.0,Harpsichord,no,no,no,no,no,0.0,Saint Matilda,no,no,no,no,no,1.0,True
"In Faulkner's ""The Bear"", Ike McCaslin hunts down this legendary bear",Old Ben,no,no,no,no,no,0.0,Black,no,no,no,no,no,0.0,bloodshot,no,no,no,no,no,1.0,False
Gil Gerard,Buck Rogers,no,no,no,no,no,0.0,Who,no,no,no,no,no,0.0,Northwestern,no,no,no,no,no,1.0,True
"Amory Blaine, a student at Princeton, is the protagonist of this first novel published by F. Scott Fitzgerald",This Side of Paradise,no,no,no,no,no,0.0,The Great Gatsby,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
"A trombone provided the ""mwa-mwa-mwa"" adult voices in the animated versions of this Charles Schulz comic strip",Peanuts,yes,yes,yes,yes,yes,1.0,Peanuts,yes,yes,yes,yes,yes,1.0,"""Heart Of Darkness""",no,no,no,no,no,1.0,False
"This coach has led teams to the Super Bowl the most times, 7: the Colts twice and the Dolphins five times",Don Shula,no,no,no,no,no,0.0,Bill,no,no,no,no,no,0.0,"""I Just Saw Her Standing There""",no,no,no,no,no,1.0,False
This suffix denotes a person who is a recipient of something,ee (as in honoree),no,no,no,no,no,0.0,Recipient,no,no,no,no,no,0.0,Philadelphia Flyers,no,no,no,no,no,1.0,True
These 2 3-letter words form the name of a synonym for rap music,hip hop,no,no,no,no,no,0.0,HipHop,no,no,no,no,no,0.0,Eugene V. Debs,no,no,no,no,no,1.0,False
"For their work leading to the MRI, American Paul Lauterbur & Briton Sir Peter Mansfield scanned this Nobel",Medicine,no,no,no,no,no,0.0,Brain,no,no,no,no,no,0.0,The Everglades,no,no,no,no,no,1.0,False
"Physician Haing S. Ngor won the ""Best Supporting Actor"" Oscar for this, his first film",The Killing Fields,no,no,no,no,no,0.0,The Killing Fields,no,no,no,no,no,0.0,Right Guard,no,no,no,no,no,1.0,False
"General Lee said, ""He has lost his left arm"" (which was buried in Ellwood, Virginia) ""but I have lost my right arm""",Stonewall Jackson,no,no,no,no,no,0.0,George Washington,no,no,no,no,no,0.0,Dune,no,no,no,no,no,1.0,True
Baron Monck was the first to hold this office in Canada,Governor-General,yes,yes,yes,yes,yes,1.0,Governor,no,no,no,no,no,0.0,Phillips Screwdriver,no,no,no,no,no,1.0,False
"Oberlin, home to an underground railroad stop & one of the first U.S. colleges with black students, is in this state",Ohio,yes,yes,yes,yes,yes,1.0,Ohio,yes,yes,yes,yes,yes,1.0,stupendous,yes,yes,yes,yes,yes,0.0,False
"Later to run a pizza parlor in Virginia, Nguyen Ngoc Loan uses a gun in an infamous photo taken in this city in 1968",Saigon,no,no,no,no,no,0.0,Saigon,no,no,no,no,no,0.0,St. Patrick's,no,no,no,no,no,1.0,True
"Latin American pop music style, or a sauce used in Mexican cuisine",Salsa,no,no,no,no,no,0.0,Salsa,no,no,no,no,no,0.0,Cardigan Bay,no,no,no,no,no,1.0,False
It's the length from the base of a cone to the apex,the altitude,no,no,no,no,no,0.0,Apex,yes,yes,yes,yes,yes,1.0,allergy,no,no,no,no,no,1.0,True
"In a story by Mini Grey, this pair from ""Hey Diddle Diddle"" run off to NYC & find fame & fortune in vaudeville",the dish & the spoon,no,no,no,no,no,0.0,Geese,no,no,no,no,no,0.0,Scum,no,no,no,no,no,1.0,False
"This train that began service in 1994 links London, Paris & Brussels at up to 186 MPH",Eurostar,no,no,no,no,no,0.0,Eurostar,no,no,no,no,no,0.0,deadheading,no,no,no,no,no,1.0,True
Novartis makes these hyphenated caffeine pills that have been helping college kids study for years,No-Doz,yes,yes,yes,yes,yes,1.0,NoDoz,yes,yes,yes,yes,yes,1.0,deadheading,no,no,no,no,no,1.0,True
This expression is used to caution someone dangerously inquisitive,curiosity killed the cat,no,no,no,no,no,0.0,AWE,no,no,no,no,no,0.0,siren (risen),no,no,no,no,no,1.0,True
"Unlike birds today, the hesperonis of the cretaceous period had these, all the better to eat fish with",Teeth,no,no,no,no,no,0.0,Barbs,no,no,no,no,no,0.0,Jenny,no,no,no,no,no,1.0,True
"""Hope Was Here"" is a book about a teen waitress at the Welcome Stairways Diner in this ""Dairy State""",Wisconsin,yes,yes,yes,yes,yes,1.0,Wisconsin,yes,yes,yes,yes,yes,1.0,Indo-European,no,no,no,no,no,1.0,False
"Luxation is another term for this often painful misalignment of a joint, perhaps a shoulder",a dislocation,no,no,no,no,no,0.0,Dislocation,no,no,no,no,no,0.0,Goshin,no,no,no,no,no,1.0,False
"(Hi, I'm Al Franken)  ABC's 11:30 P.M. reports on ""The Iran Crisis: America Held Hostage"" evolved into this regular program",Nightline,no,no,no,no,no,0.0,Saturday Night Live,yes,yes,yes,yes,yes,1.0,berber,no,no,no,no,no,1.0,True
"In Britten's opera ""Albert Herring"", a young man is made this springtime ""King"" because no village girl is fit to be ""Queen""",the May King,no,no,no,no,no,0.0,Village Fete,no,no,no,no,no,0.0,Thick,no,no,no,no,no,1.0,True
